id,duration,timeLoss,departLane
v1498,61.00,22.40,E7_0
v1485,55.00,16.30,E3_0
v1500,56.00,17.27,E7_0
v1473,83.00,48.40,E1_0
v1474,81.00,46.00,E1_0
v1490,79.00,44.19,E5_0
v1489,82.00,46.90,E5_0
v1475,79.00,44.30,E1_0
v1476,77.00,41.87,E1_0
v1492,75.00,40.10,E5_0
v1478,72.00,37.69,E1_0
v1491,78.00,43.59,E5_0
v1477,75.00,40.44,E1_0
v1494,71.00,36.11,E5_0
v1480,68.00,33.40,E1_0
v1493,74.00,39.41,E5_0
v1479,71.00,36.20,E1_0
v1495,70.00,35.31,E5_0
v1516,39.00,3.98,E5_0
v1501,40.00,5.25,E1_0
v1517,40.00,5.28,E5_0
v1502,40.00,5.11,E1_0
v1512,57.00,18.68,E3_0
v1511,61.00,22.85,E3_0
v1527,59.00,20.45,E7_0
v1514,53.00,14.84,E3_0
v1526,62.00,23.17,E7_0
v1513,57.00,18.67,E3_0
v1529,55.00,16.61,E7_0
v1528,58.00,19.33,E7_0
v1515,53.00,14.51,E3_0
v1530,54.00,15.20,E7_0
v1542,45.00,6.04,E3_0
v1541,49.00,10.84,E3_0
v1557,47.00,7.92,E7_0
v1543,44.00,5.44,E3_0
v1556,51.00,12.65,E7_0
v1544,43.00,4.65,E3_0
v1558,46.00,7.74,E7_0
v1559,44.00,5.38,E7_0
v1560,43.00,4.25,E7_0
v1545,43.00,4.52,E3_0
v1504,127.00,92.65,E1_0
v1503,131.00,95.91,E1_0
v1519,129.00,94.43,E5_0
v1518,132.00,97.25,E5_0
v1506,124.00,88.83,E1_0
v1505,127.00,91.97,E1_0
v1521,125.00,90.25,E5_0
v1520,128.00,93.00,E5_0
v1508,120.00,84.71,E1_0
v1507,123.00,88.12,E1_0
v1510,115.00,80.53,E1_0
v1523,121.00,86.06,E5_0
v1522,124.00,89.33,E5_0
v1509,119.00,83.84,E1_0
v1532,81.00,46.54,E1_0
v1525,116.00,80.88,E5_0
v1524,119.00,84.27,E5_0
v1531,84.00,49.59,E1_0
v1547,82.00,47.62,E5_0
v1546,86.00,51.24,E5_0
v1533,80.00,45.57,E1_0
v1534,78.00,42.94,E1_0
v1549,78.00,43.38,E5_0
v1548,82.00,47.05,E5_0
v1535,76.00,41.30,E1_0
v1536,74.00,38.86,E1_0
v1551,75.00,40.09,E5_0
v1550,78.00,42.89,E5_0
v1553,70.00,35.50,E5_0
v1572,42.00,3.75,E3_0
v1587,44.00,5.57,E7_0
v1571,47.00,8.22,E3_0
v1586,49.00,10.41,E7_0
v1573,43.00,4.29,E3_0
v1588,44.00,5.43,E7_0
v1589,43.00,4.74,E7_0
v1574,44.00,5.49,E3_0
v1590,44.00,5.30,E7_0
v1575,44.00,5.82,E3_0
v1538,113.00,78.39,E1_0
v1537,116.00,81.54,E1_0
v1540,109.00,74.57,E1_0
v1555,109.00,74.19,E5_0
v1552,118.00,83.33,E5_0
v1539,113.00,77.77,E1_0
v1562,75.00,40.54,E1_0
v1576,78.00,43.41,E5_0
v1554,115.00,79.81,E5_0
v1561,79.00,43.96,E1_0
v1565,68.00,33.57,E1_0
v1578,74.00,39.28,E5_0
v1577,78.00,42.79,E5_0
v1563,75.00,40.02,E1_0
v1580,70.00,35.31,E5_0
v1579,73.00,38.62,E5_0
v1566,68.00,32.83,E1_0
v1564,74.00,38.97,E1_0
v1568,63.00,28.54,E1_0
v1582,66.00,31.08,E5_0
v1581,69.00,34.59,E5_0
v1567,66.00,31.65,E1_0
