id,duration,timeLoss,departLane
v430,217.00,182.08,E5_0
v405,246.00,210.66,E1_0
v410,217.00,182.12,E1_0
v431,216.00,180.94,E5_0
v432,213.00,177.84,E5_0
v407,242.00,207.54,E1_0
v412,213.00,177.96,E1_0
v434,209.00,173.78,E5_0
v433,212.00,177.11,E5_0
v409,240.00,205.59,E1_0
v414,209.00,173.73,E1_0
v436,205.00,170.13,E5_0
v435,208.00,173.14,E5_0
v411,218.00,183.41,E1_0
v416,204.00,169.56,E1_0
v438,201.00,165.88,E5_0
v437,205.00,170.11,E5_0
v413,214.00,179.48,E1_0
v450,200.00,165.30,E1_0
v440,197.00,161.77,E5_0
v439,200.00,165.24,E5_0
v415,210.00,175.39,E1_0
v452,196.00,161.20,E1_0
v442,192.00,157.56,E5_0
v441,196.00,161.02,E5_0
v753,45.00,6.27,E3_0
v781,47.00,7.94,E7_0
v754,44.00,5.20,E3_0
v782,44.00,5.10,E7_0
v783,43.00,4.85,E7_0
v755,43.00,4.62,E3_0
v784,43.00,4.44,E7_0
v756,44.00,4.99,E3_0
v454,236.00,200.67,E1_0
v449,251.00,215.82,E1_0
v455,236.00,201.45,E1_0
v444,219.00,184.49,E5_0
v443,237.00,202.36,E5_0
v451,247.00,211.65,E1_0
v458,212.00,177.48,E1_0
v478,217.00,182.38,E5_0
v477,220.00,185.18,E5_0
v453,242.00,207.49,E1_0
v460,208.00,173.32,E1_0
v480,213.00,178.47,E5_0
v479,216.00,180.96,E5_0
v456,220.00,185.36,E1_0
v482,209.00,174.39,E5_0
v481,212.00,176.97,E5_0
v457,219.00,184.16,E1_0
v462,205.00,169.72,E1_0
v464,200.00,165.44,E1_0
v484,205.00,170.12,E5_0
v483,208.00,172.82,E5_0
v459,215.00,179.90,E1_0
v485,203.00,168.58,E5_0
v461,210.00,175.59,E1_0
v466,196.00,161.17,E1_0
v486,201.00,165.90,E5_0
v487,199.00,164.50,E5_0
v488,197.00,161.72,E5_0
v463,207.00,172.35,E1_0
v809,43.00,4.73,E3_0
v837,44.00,5.20,E7_0
v838,43.00,4.81,E7_0
v810,43.00,4.35,E3_0
v811,43.00,4.70,E3_0
v839,44.00,5.42,E7_0
v840,43.00,4.48,E7_0
v812,43.00,4.48,E3_0
v468,237.00,202.33,E1_0
v465,246.00,211.18,E1_0
v470,216.00,181.43,E1_0
v490,220.00,184.90,E5_0
v489,241.00,206.16,E5_0
v467,243.00,207.85,E1_0
v471,215.00,180.38,E1_0
v491,219.00,184.36,E5_0
v492,216.00,181.20,E5_0
v469,241.00,205.91,E1_0
v505,211.00,176.21,E1_0
v494,212.00,177.22,E5_0
v493,215.00,180.54,E5_0
v472,215.00,179.91,E1_0
v507,207.00,172.29,E1_0
v496,208.00,173.00,E5_0
v495,211.00,176.30,E5_0
v506,211.00,175.78,E1_0
v508,206.00,171.61,E1_0
v509,203.00,168.07,E1_0
v498,204.00,168.87,E5_0
v497,207.00,172.17,E5_0
v510,202.00,167.56,E1_0
v511,200.00,164.87,E1_0
v499,203.00,167.85,E5_0
v500,200.00,164.99,E5_0
v533,198.00,163.39,E5_0
v534,196.00,160.98,E5_0
v535,195.00,159.91,E5_0
v893,43.00,4.39,E7_0
v865,44.00,5.07,E3_0
v866,44.00,5.21,E3_0
v894,44.00,5.21,E7_0
v867,44.00,5.08,E3_0
v895,44.00,5.10,E7_0
v868,44.00,5.15,E3_0
v896,44.00,5.69,E7_0
v512,243.00,208.09,E1_0
v513,240.00,205.02,E1_0
v538,215.00,180.33,E5_0
v536,235.00,200.19,E5_0
v514,239.00,204.53,E1_0
v515,236.00,200.84,E1_0
v516,235.00,200.54,E1_0
v540,211.00,176.34,E5_0
v537,221.00,186.28,E5_0
v517,218.00,183.42,E1_0
v518,216.00,181.31,E1_0
v542,207.00,172.13,E5_0
